dataset_name,size,p,alpha,Structural Perturbation RMSE,Spectral Distance,Standard SVD RMSE
BeerAdvocate_sample1_train,100k,0.25,0.7,0.5161901507831778,0.47077212,0.4507393729984586
BeerAdvocate_sample2_train,100k,0.25,0.7,0.5144325366327035,0.501218,0.44410597959957165
BeerAdvocate_sample3_train,100k,0.25,0.7,0.5183948338063488,0.4593778,0.4517801746363254
Behance_sample1_train,100k,0.25,0.7,0.7015989036259219,0.26505476,0.6253222380480676
Behance_sample2_train,100k,0.25,0.7,0.7020352061055176,0.2922284,0.622891295817731
Behance_sample3_train,100k,0.25,0.7,0.701392533739658,0.27478817,0.6238276627162601
DianPing_sample1_train,100k,0.25,0.7,0.5852025296902427,0.2111786,0.572362451353237
DianPing_sample2_train,100k,0.25,0.7,0.5880978238756803,0.22939463,0.5769060681853644
DianPing_sample3_train,100k,0.25,0.7,0.5860603044713104,0.21035923,0.572879007180195
Food_sample1_train,100k,0.25,0.7,0.7521961230559852,0.2069658,0.69959145366219
Food_sample2_train,100k,0.25,0.7,0.7359476370493782,0.200978,0.671990069169249
Food_sample3_train,100k,0.25,0.7,0.7512383216272064,0.17792244,0.7011082864670662
GoodReads_sample1_train,100k,0.25,0.7,0.5494607698130375,2.0638587,0.42349005418471775
GoodReads_sample2_train,100k,0.25,0.7,0.5450238170287292,2.0051708,0.41516012499969124
GoodReads_sample3_train,100k,0.25,0.7,0.541637960282926,2.1823142,0.4047503800258514
KDD2010-algebra2006_2007_sample1_train,100k,0.25,0.7,0.6955671351847975,5.2827153,0.3267731521644201
KDD2010-algebra2006_2007_sample2_train,100k,0.25,0.7,0.6936361541315871,5.745873,0.2952659335913705
KDD2010-algebra2006_2007_sample3_train,100k,0.25,0.7,0.706901940728883,5.2325654,0.3172620218114031
ModCloth_sample1_train,100k,0.25,0.7,0.5636507061007897,0.24473155,0.43298408577139846
ModCloth_sample2_train,100k,0.25,0.7,0.5636507061007897,0.24473155,0.43298408577139846
ModCloth_sample3_train,100k,0.25,0.7,0.5636507061007897,0.24473155,0.43298408577139846
RateBeer_sample1_train,100k,0.25,0.7,0.689506589202534,1.8435163,0.4055214855923314
RateBeer_sample2_train,100k,0.25,0.7,0.6938405537068455,1.6521759,0.40374398758522045
RateBeer_sample3_train,100k,0.25,0.7,0.6829720592569481,2.0264387,0.4134068596500349
RentTheRunway_sample1_train,100k,0.25,0.7,0.752455470725244,0.10783887,0.729681371618645
RentTheRunway_sample2_train,100k,0.25,0.7,0.752455470725244,0.10783887,0.729681371618645
RentTheRunway_sample3_train,100k,0.25,0.7,0.752455470725244,0.10783887,0.729681371618645
Twitch-100k_sample1_train,100k,0.25,0.7,0.6968726524809649,0.4205085,0.6580512195721652
Twitch-100k_sample2_train,100k,0.25,0.7,0.6963805898207939,0.43337575,0.6558311785747287
Twitch-100k_sample3_train,100k,0.25,0.7,0.6961847812563787,0.41089746,0.6569285086903023
anime_sample1_train,100k,0.25,0.7,0.562048792260005,0.58724767,0.4897837586286535
anime_sample2_train,100k,0.25,0.7,0.569391242009714,0.5569213,0.4985262044633356
anime_sample3_train,100k,0.25,0.7,0.566274537801247,0.60872626,0.49141494521189255
book-crossing_sample1_train,100k,0.25,0.7,0.4991869068555799,2.2284303,0.41999760219542664
book-crossing_sample2_train,100k,0.25,0.7,0.4950726827328104,2.1560953,0.4090815186679164
book-crossing_sample3_train,100k,0.25,0.7,0.49334962854030473,2.1890633,0.4265757613099066
douban_sample1_train,100k,0.25,0.7,0.5156134292993038,1.8287573,0.3769168970207572
douban_sample2_train,100k,0.25,0.7,0.5128859105869873,1.8767825,0.3731239446794341
douban_sample3_train,100k,0.25,0.7,0.5151449403920143,1.7961003,0.3756050966952877
epinions_sample1_train,100k,0.25,0.7,0.7019808866904754,0.1122394,0.6831863294382736
epinions_sample2_train,100k,0.25,0.7,0.7019808866904754,0.1122394,0.6831863294382736
epinions_sample3_train,100k,0.25,0.7,0.7019808866904754,0.1122394,0.6831863294382736
jester_sample1_train,100k,0.25,0.7,0.41142111503752415,0.6644135,0.2624609224221037
jester_sample2_train,100k,0.25,0.7,0.40734746562019036,0.66485816,0.2632393575290826
jester_sample3_train,100k,0.25,0.7,0.4133018695586681,0.63268965,0.26427806239554
lastfm_sample1_train,100k,0.25,0.7,0.6433841741946389,1.2920607,0.54729248310024
lastfm_sample2_train,100k,0.25,0.7,0.6433841741946389,1.2920607,0.54729248310024
lastfm_sample3_train,100k,0.25,0.7,0.6433841741946389,1.2920607,0.54729248310024
ml-1m_sample1_train,100k,0.25,0.7,0.5089203100492193,0.79738086,0.44035222743807756
ml-1m_sample2_train,100k,0.25,0.7,0.5108451900356378,0.7489424,0.4426795675276229
ml-1m_sample3_train,100k,0.25,0.7,0.5069116459131008,0.7742402,0.4364900480936291
netflix_sample1_train,100k,0.25,0.7,0.5251069292386998,0.97382164,0.44554333633614984
netflix_sample2_train,100k,0.25,0.7,0.5268279679912206,0.9871684,0.44658599636299295
netflix_sample3_train,100k,0.25,0.7,0.5225172666496042,0.9209412,0.4436808599257868
pinterest_sample1_train,100k,0.25,0.7,0.6968544916403281,0.50774705,0.6702547127574352
pinterest_sample2_train,100k,0.25,0.7,0.6963187997402246,0.5561914,0.6692101177255513
pinterest_sample3_train,100k,0.25,0.7,0.6969792254580168,0.5128487,0.6697182304598538
steam_sample1_train,100k,0.25,0.7,0.7059578358755266,1.9851822,0.5833589625704823
steam_sample2_train,100k,0.25,0.7,0.7059746145840412,2.018369,0.5838134233475063
steam_sample3_train,100k,0.25,0.7,0.7058938153174547,2.0077405,0.5836431108382533
yahoo-music_sample1_train,100k,0.25,0.7,0.2159534944971188,0.33000603,0.17797607872663915
yahoo-music_sample2_train,100k,0.25,0.7,0.21284738596237007,0.32331213,0.17526889430520495
yahoo-music_sample3_train,100k,0.25,0.7,0.21468722217472255,0.29258302,0.17777999322829985
yelp2022_sample1_train,100k,0.25,0.7,0.6843620500303046,0.34413227,0.6640011649799517
yelp2022_sample2_train,100k,0.25,0.7,0.6824001984524554,0.30491126,0.6608408387072728
yelp2022_sample3_train,100k,0.25,0.7,0.6828861683608319,0.26209557,0.6624019624767573
Amazon_Books_sample1_train,100k,0.25,1.0,0.848492954254458,0.24001281,0.841444572227854
Amazon_Books_sample2_train,100k,0.25,1.0,0.8489297323722341,0.28340423,0.8423720696229532
Amazon_Books_sample3_train,100k,0.25,1.0,0.8385687779896935,0.36579418,0.8307674049087658
Amazon_Digital_Music_sample1_train,100k,0.25,1.0,0.785141690352388,0.09403447,0.7678774142219861
Amazon_Digital_Music_sample2_train,100k,0.25,1.0,0.785141690352388,0.09403447,0.7678774142219861
Amazon_Digital_Music_sample3_train,100k,0.25,1.0,0.785141690352388,0.09403447,0.7678774142219861
Amazon_Grocery_and_Gourmet_Food_sample1_train,100k,0.25,1.0,0.854022077229588,0.22326471,0.8468293596266822
Amazon_Grocery_and_Gourmet_Food_sample2_train,100k,0.25,1.0,0.8544035674213831,0.16075848,0.8479674986848034
Amazon_Grocery_and_Gourmet_Food_sample3_train,100k,0.25,1.0,0.8558401068194428,0.089000575,0.8499269836148343
Amazon_Health_and_Personal_Care_sample1_train,100k,0.25,1.0,0.6661229750147432,0.0856489,0.6362493850837856
Amazon_Health_and_Personal_Care_sample2_train,100k,0.25,1.0,0.6661229750147432,0.0856489,0.6362493850837856
Amazon_Health_and_Personal_Care_sample3_train,100k,0.25,1.0,0.6661229750147432,0.0856489,0.6362493850837856
Amazon_Movies_and_TV_sample1_train,100k,0.25,1.0,0.8390860093765191,0.25570652,0.8316296658453362
Amazon_Movies_and_TV_sample2_train,100k,0.25,1.0,0.8380384326841014,0.17718732,0.8317197466343033
Amazon_Movies_and_TV_sample3_train,100k,0.25,1.0,0.836550538313193,0.26974985,0.8295622654360355
BeerAdvocate_sample1_train,100k,0.25,1.0,0.5291652362053277,0.31843975,0.5143242867997215
BeerAdvocate_sample2_train,100k,0.25,1.0,0.5264169598755458,0.3683075,0.508291159290792
BeerAdvocate_sample3_train,100k,0.25,1.0,0.5289609177610868,0.2637727,0.5156414877503113
Behance_sample1_train,100k,0.25,1.0,0.7015989036259219,0.26505476,0.6253222380480676
Behance_sample2_train,100k,0.25,1.0,0.7020352061055176,0.2922284,0.622891295817731
Behance_sample3_train,100k,0.25,1.0,0.701392533739658,0.27478817,0.6238276627162601
DianPing_sample1_train,100k,0.25,1.0,0.6559525088921075,0.27487084,0.6516337296637764
DianPing_sample2_train,100k,0.25,1.0,0.6618238678049252,0.27715006,0.6573605554033751
DianPing_sample3_train,100k,0.25,1.0,0.6581561996740685,0.23696129,0.6531452978952741
Food_sample1_train,100k,0.25,1.0,0.8029873564983515,0.19711106,0.7923603589192507
Food_sample2_train,100k,0.25,1.0,0.7714262351875374,0.20578139,0.7597861940620182
Food_sample3_train,100k,0.25,1.0,0.8028104911922016,0.15807544,0.7947777581986121
GoodReads_sample1_train,100k,0.25,1.0,0.5371035099964042,2.4714122,0.4213063589262929
GoodReads_sample2_train,100k,0.25,1.0,0.532659583514743,2.3939488,0.4156408104993737
GoodReads_sample3_train,100k,0.25,1.0,0.5213808878210197,2.7622187,0.39956615227820613
KDD2010-algebra2006_2007_sample1_train,100k,0.25,1.0,0.6955671351847975,5.2827153,0.3267731521644201
KDD2010-algebra2006_2007_sample2_train,100k,0.25,1.0,0.6936361541315871,5.745873,0.2952659335913705
KDD2010-algebra2006_2007_sample3_train,100k,0.25,1.0,0.706901940728883,5.2325654,0.3172620218114031
ModCloth_sample1_train,100k,0.25,1.0,0.5461000889005154,0.08861297,0.4913347583355688
ModCloth_sample2_train,100k,0.25,1.0,0.5461000889005154,0.08861297,0.4913347583355688
ModCloth_sample3_train,100k,0.25,1.0,0.5461000889005154,0.08861297,0.4913347583355688
RateBeer_sample1_train,100k,0.25,1.0,0.689506589202534,1.8435163,0.4055214855923314
RateBeer_sample2_train,100k,0.25,1.0,0.6938405537068455,1.6521759,0.40374398758522045
RateBeer_sample3_train,100k,0.25,1.0,0.6829720592569481,2.0264387,0.4134068596500349
RentTheRunway_sample1_train,100k,0.25,1.0,0.8360890807924976,0.076192744,0.8326234054928016
RentTheRunway_sample2_train,100k,0.25,1.0,0.8360890807924976,0.076192744,0.8326234054928016
RentTheRunway_sample3_train,100k,0.25,1.0,0.8360890807924976,0.076192744,0.8326234054928016
Twitch-100k_sample1_train,100k,0.25,1.0,0.6968726524809649,0.4205085,0.6580512195721652
Twitch-100k_sample2_train,100k,0.25,1.0,0.6963805898207939,0.43337575,0.6558311785747287
Twitch-100k_sample3_train,100k,0.25,1.0,0.6961847812563787,0.41089746,0.6569285086903023
anime_sample1_train,100k,0.25,1.0,0.5771120709487324,0.50937665,0.5340264623441734
anime_sample2_train,100k,0.25,1.0,0.5859972832346316,0.46763638,0.5440116605170738
anime_sample3_train,100k,0.25,1.0,0.582750705235166,0.49939212,0.5383705498791841
book-crossing_sample1_train,100k,0.25,1.0,0.4739415149841378,2.9757538,0.40203634311507214
book-crossing_sample2_train,100k,0.25,1.0,0.4699202843404829,2.9167795,0.39151742413341606
book-crossing_sample3_train,100k,0.25,1.0,0.4681806202276198,2.9648666,0.40532074457402123
douban_sample1_train,100k,0.25,1.0,0.47678615204376423,1.5500703,0.41516536891600336
douban_sample2_train,100k,0.25,1.0,0.4781167294045527,1.5630239,0.4139621178437407
douban_sample3_train,100k,0.25,1.0,0.4784875391318742,1.575985,0.414429360332042
epinions_sample1_train,100k,0.25,1.0,0.7770787471267125,0.097344905,0.7688041562434376
epinions_sample2_train,100k,0.25,1.0,0.7770787471267125,0.097344905,0.7688041562434376
epinions_sample3_train,100k,0.25,1.0,0.7770787471267125,0.097344905,0.7688041562434376
jester_sample1_train,100k,0.25,1.0,0.39538761982129006,0.4893068,0.29500699404551595
jester_sample2_train,100k,0.25,1.0,0.3923668720265779,0.48986354,0.29758706093791537
jester_sample3_train,100k,0.25,1.0,0.39606423837685006,0.45770085,0.29772982058122127
lastfm_sample1_train,100k,0.25,1.0,0.6433841741946389,1.2920607,0.54729248310024
lastfm_sample2_train,100k,0.25,1.0,0.6433841741946389,1.2920607,0.54729248310024
lastfm_sample3_train,100k,0.25,1.0,0.6433841741946389,1.2920607,0.54729248310024
ml-1m_sample1_train,100k,0.25,1.0,0.5341549760453872,0.66506106,0.49444786844040783
ml-1m_sample2_train,100k,0.25,1.0,0.5343437388190128,0.5646628,0.4980890277889632
ml-1m_sample3_train,100k,0.25,1.0,0.5301484233654316,0.6342038,0.4893381250219561
netflix_sample1_train,100k,0.25,1.0,0.5472050589563261,0.8349475,0.5036019987362418
netflix_sample2_train,100k,0.25,1.0,0.5511175534774906,0.859173,0.5052354952161426
netflix_sample3_train,100k,0.25,1.0,0.5466723161076054,0.7962818,0.5009218268357057
pinterest_sample1_train,100k,0.25,1.0,0.6968544916403281,0.50774705,0.6702547127574352
pinterest_sample2_train,100k,0.25,1.0,0.6963187997402246,0.5561914,0.6692101177255513
pinterest_sample3_train,100k,0.25,1.0,0.6969792254580168,0.5128487,0.6697182304598538
steam_sample1_train,100k,0.25,1.0,0.7059578358755266,1.9851822,0.5833589625704823
steam_sample2_train,100k,0.25,1.0,0.7059746145840412,2.018369,0.5838134233475063
steam_sample3_train,100k,0.25,1.0,0.7058938153174547,2.0077405,0.5836431108382533
yahoo-music_sample1_train,100k,0.25,1.0,0.2237282352939494,0.41070285,0.19022800044402854
yahoo-music_sample2_train,100k,0.25,1.0,0.21973886259238493,0.4227511,0.18704979208301817
yahoo-music_sample3_train,100k,0.25,1.0,0.22157462476385584,0.36258635,0.1911294380859567
yelp2022_sample1_train,100k,0.25,1.0,0.7544823197529151,0.4394528,0.7436438149182356
yelp2022_sample2_train,100k,0.25,1.0,0.7512134636301959,0.40266076,0.7396690660144745
yelp2022_sample3_train,100k,0.25,1.0,0.7524752534360721,0.41439286,0.7417321010101272
